code_module,code_presentation,id_student,assessments_submitted_cutoff,avg_assessment_score_cutoff,sum_weighted_score_cutoff,latest_submit_day_cutoff
CCC,2014B,588125,1,30.0,0.6,20
CCC,2014B,588219,3,43.0,7.7299999999999995,69
CCC,2014B,588274,3,100.0,18.0,69
CCC,2014B,588402,3,72.33333333333333,12.97,69
CCC,2014B,588430,3,63.0,11.97,69
CCC,2014B,588460,3,61.0,11.129999999999999,69
CCC,2014B,588464,3,46.666666666666664,7.88,69
CCC,2014B,588473,3,92.66666666666667,17.46,69
CCC,2014B,588524,3,58.666666666666664,11.600000000000001,69
CCC,2014B,588590,2,50.0,4.5,69
CCC,2014B,588676,3,72.33333333333333,14.29,69
CCC,2014B,588707,3,90.66666666666667,17.0,69
CCC,2014B,588710,1,20.0,0.4,20
CCC,2014B,588846,1,70.0,1.4000000000000001,20
CCC,2014B,588956,2,64.5,6.53,69
CCC,2014B,589327,2,35.0,4.199999999999999,32
CCC,2014B,589390,2,92.0,8.38,69
CCC,2014B,589525,3,100.0,18.0,69
CCC,2014B,589722,1,10.0,0.2,20
CCC,2014B,589894,1,60.0,1.2,20
CCC,2014B,590626,1,10.0,0.2,20
CCC,2014B,590762,2,87.0,13.899999999999999,69
CCC,2014B,590877,2,33.0,4.54,32
CCC,2014B,590914,3,61.666666666666664,11.11,69
CCC,2014B,590961,3,55.666666666666664,10.51,69
CCC,2014B,590974,2,61.0,6.78,32
CCC,2014B,591375,3,100.0,18.0,69
CCC,2014B,591388,3,94.0,17.08,69
CCC,2014B,591566,2,17.0,2.3600000000000003,32
CCC,2014B,591619,2,54.0,5.5200000000000005,32
CCC,2014B,591655,1,0.0,0.0,20
CCC,2014B,591738,1,80.0,1.6,20
CCC,2014B,591958,2,81.5,7.41,69
CCC,2014B,592007,3,47.333333333333336,8.780000000000001,69
CCC,2014B,592051,3,37.666666666666664,7.290000000000001,69
CCC,2014B,592093,3,69.66666666666667,13.81,69
CCC,2014B,592151,3,81.0,15.23,69
CCC,2014B,592158,1,0.0,0.0,20
CCC,2014B,592259,3,50.666666666666664,7.640000000000001,69
CCC,2014B,592407,1,10.0,0.2,20
CCC,2014B,592609,3,50.666666666666664,10.58,69
CCC,2014B,592775,3,82.0,15.4,69
CCC,2014B,592776,3,83.0,15.190000000000001,69
CCC,2014B,592939,3,60.666666666666664,13.46,69
CCC,2014B,592961,3,95.33333333333333,17.48,69
CCC,2014B,592976,2,98.0,8.72,69
CCC,2014B,593103,3,77.33333333333333,14.38,69
CCC,2014B,593123,2,58.5,5.19,69
CCC,2014B,593305,2,60.0,6.4,69
CCC,2014B,593787,1,4.0,0.36,36
CCC,2014B,593823,3,93.66666666666667,17.05,69
CCC,2014B,593972,3,79.0,13.11,69
CCC,2014B,593995,3,91.0,17.11,69
CCC,2014B,594044,3,88.0,16.28,69
CCC,2014B,594157,3,70.66666666666667,14.600000000000001,69
CCC,2014B,594193,1,90.0,1.8,20
CCC,2014B,594199,1,30.0,0.6,20
CCC,2014B,594246,2,93.0,9.739999999999998,32
CCC,2014B,594371,3,87.33333333333333,16.72,69
CCC,2014B,595164,3,68.33333333333333,14.57,69
CCC,2014B,595182,2,87.0,8.180000000000001,69
CCC,2014B,595189,3,91.33333333333333,17.1,69
CCC,2014B,595356,1,30.0,2.6999999999999997,32
CCC,2014B,595492,2,49.5,7.69,69
CCC,2014B,595514,2,56.0,4.840000000000001,69
CCC,2014B,595659,3,68.0,13.58,69
CCC,2014B,595685,2,35.0,4.9,38
CCC,2014B,595781,2,60.5,6.470000000000001,69
CCC,2014B,595797,3,88.66666666666667,17.040000000000003,69
CCC,2014B,595847,3,78.66666666666667,15.040000000000001,69
CCC,2014B,595986,3,68.33333333333333,13.13,69
CCC,2014B,595992,1,20.0,0.4,20
CCC,2014B,596035,3,81.66666666666667,13.79,69
CCC,2014B,596157,3,75.66666666666667,13.75,69
CCC,2014B,596731,3,57.666666666666664,12.05,69
CCC,2014B,596903,2,55.0,4.2,69
CCC,2014B,596947,3,55.666666666666664,12.450000000000001,69
CCC,2014B,597403,3,72.33333333333333,13.870000000000001,69
CCC,2014B,597926,3,97.0,17.330000000000002,69
CCC,2014B,598074,1,70.0,1.4000000000000001,20
CCC,2014B,598113,3,67.66666666666667,12.11,69
CCC,2014B,598321,3,73.0,14.47,69
CCC,2014B,598662,3,73.66666666666667,13.61,69
CCC,2014B,598860,3,91.33333333333333,17.1,69
CCC,2014B,599263,3,58.666666666666664,10.24,69
CCC,2014B,599275,2,72.0,11.2,69
CCC,2014B,599542,1,50.0,1.0,20
CCC,2014B,599857,3,69.66666666666667,13.23,69
CCC,2014B,599937,1,0.0,0.0,20
CCC,2014B,599958,3,69.0,13.350000000000001,69
CCC,2014B,600073,3,91.66666666666667,16.25,69
CCC,2014B,600094,3,64.0,12.3,69
CCC,2014B,600142,3,31.0,5.81,69
CCC,2014B,600181,1,20.0,0.4,20
CCC,2014B,600335,3,61.666666666666664,12.43,69
CCC,2014B,600547,3,69.66666666666667,13.07,69
CCC,2014B,600632,2,100.0,9.0,69
CCC,2014B,600938,1,10.0,0.2,20
CCC,2014B,600945,3,85.0,15.11,69
CCC,2014B,600975,1,10.0,0.2,20
CCC,2014B,600987,3,78.33333333333333,15.29,69
CCC,2014B,601021,1,64.0,5.76,32
CCC,2014B,601175,2,17.0,1.6600000000000001,33
CCC,2014B,601224,3,72.0,13.719999999999999,69
CCC,2014B,601550,2,85.0,8.4,69
CCC,2014B,601757,1,50.0,1.0,20
CCC,2014B,601872,3,85.66666666666667,15.05,69
CCC,2014B,601949,3,46.333333333333336,8.65,69
CCC,2014B,602030,3,40.666666666666664,7.08,69
CCC,2014B,602042,3,100.0,18.0,69
CCC,2014B,602107,3,65.66666666666667,10.75,69
CCC,2014B,602133,3,75.0,14.31,69
CCC,2014B,602269,3,72.33333333333333,13.870000000000001,69
CCC,2014B,602398,1,60.0,1.2,20
CCC,2014B,602703,3,39.666666666666664,8.41,69
CCC,2014B,602718,3,57.666666666666664,11.309999999999999,69
CCC,2014B,602902,3,84.33333333333333,15.47,69
CCC,2014B,602913,3,71.33333333333333,14.86,69
CCC,2014B,603222,2,41.0,5.279999999999999,46
CCC,2014B,603477,3,55.333333333333336,10.66,69
CCC,2014B,603639,3,78.33333333333333,15.79,69
CCC,2014B,603832,3,36.333333333333336,7.55,69
CCC,2014B,603859,2,79.5,7.630000000000001,69
CCC,2014B,604164,3,80.33333333333333,15.13,69
CCC,2014B,604517,3,71.0,13.71,69
CCC,2014B,604571,2,83.0,9.34,31
CCC,2014B,604655,1,30.0,0.6,20
CCC,2014B,604723,2,75.5,12.21,69
CCC,2014B,604997,3,83.0,15.23,69
CCC,2014B,605144,3,92.33333333333333,16.15,69
CCC,2014B,605180,2,45.0,6.7,32
CCC,2014B,605266,3,90.66666666666667,15.600000000000001,69
CCC,2014B,605571,3,94.0,17.08,69
CCC,2014B,605688,3,94.0,17.119999999999997,69
CCC,2014B,605703,3,80.33333333333333,15.75,69
CCC,2014B,606206,2,87.5,13.89,69
CCC,2014B,606282,2,74.0,7.36,69
CCC,2014B,606350,1,40.0,0.8,20
CCC,2014B,606444,3,89.66666666666667,16.79,69
CCC,2014B,606665,3,61.0,11.629999999999999,69
CCC,2014B,606724,3,68.0,13.46,69
CCC,2014B,607052,3,78.0,14.98,69
CCC,2014B,607061,3,93.33333333333333,16.9,69
CCC,2014B,607411,2,72.0,7.359999999999999,33
CCC,2014B,607636,3,55.333333333333336,11.48,69
CCC,2014B,607835,3,83.33333333333333,15.34,69
CCC,2014B,607927,3,42.0,6.66,69
CCC,2014B,607966,2,66.0,6.98,31
CCC,2014B,608130,3,18.666666666666668,3.12,69
CCC,2014B,608152,3,49.333333333333336,9.94,69
CCC,2014B,608243,3,81.66666666666667,14.83,69
CCC,2014B,608464,2,90.5,7.670000000000001,69
CCC,2014B,608472,2,31.0,1.3399999999999999,69
CCC,2014B,608504,3,56.666666666666664,9.440000000000001,69
CCC,2014B,608577,2,85.5,7.970000000000001,69
CCC,2014B,608735,2,64.0,5.960000000000001,69
CCC,2014B,608753,3,69.66666666666667,14.35,69
CCC,2014B,608904,3,98.66666666666667,17.68,69
CCC,2014B,609025,1,96.0,8.64,31
CCC,2014B,609045,2,85.0,9.7,32
CCC,2014B,609192,2,66.5,6.3100000000000005,69
CCC,2014B,609229,3,97.33333333333333,17.400000000000002,69
CCC,2014B,609383,1,60.0,1.2,20
CCC,2014B,609450,1,10.0,0.2,20
CCC,2014B,609489,2,28.0,4.34,31
CCC,2014B,609515,3,79.0,14.690000000000001,69
CCC,2014B,609602,2,99.0,8.86,69
CCC,2014B,609645,3,33.0,6.3100000000000005,69
CCC,2014B,610099,2,74.5,6.43,69
CCC,2014B,610287,3,80.0,15.4,69
CCC,2014B,610391,2,89.0,8.46,69
CCC,2014B,610575,3,70.66666666666667,13.559999999999999,69
CCC,2014B,610577,1,40.0,0.8,20
CCC,2014B,611062,1,20.0,0.4,20
CCC,2014B,611176,2,93.0,8.02,69
CCC,2014B,611260,2,63.0,5.32,69
CCC,2014B,611402,2,53.0,8.94,69
CCC,2014B,612023,3,46.666666666666664,8.879999999999999,69
CCC,2014B,612119,3,85.33333333333333,15.06,69
CCC,2014B,612287,1,20.0,0.4,20
CCC,2014B,612381,1,84.0,5.880000000000001,69
CCC,2014B,612397,1,30.0,0.6,20
CCC,2014B,612644,3,83.0,15.15,69
CCC,2014B,612673,2,63.5,4.890000000000001,69
CCC,2014B,612814,3,96.0,17.62,69
CCC,2014B,612882,3,84.0,15.44,69
CCC,2014B,613133,3,93.66666666666667,16.630000000000003,69
CCC,2014B,613310,3,100.0,18.0,69
CCC,2014B,613441,1,20.0,0.4,20
CCC,2014B,613461,3,86.0,15.74,69
CCC,2014B,613501,3,77.0,13.23,69
CCC,2014B,614059,2,61.0,9.540000000000001,69
CCC,2014B,614263,1,70.0,1.4000000000000001,20
CCC,2014B,614345,1,0.0,0.0,20
CCC,2014B,614477,3,68.66666666666667,12.080000000000002,69
CCC,2014B,614733,1,14.0,1.26,32
CCC,2014B,614804,3,79.0,14.03,69
CCC,2014B,614844,2,87.0,8.180000000000001,69
CCC,2014B,614952,1,0.0,0.0,20
CCC,2014B,615031,2,90.0,8.600000000000001,69
CCC,2014B,615229,3,85.33333333333333,15.52,69
CCC,2014B,615246,1,30.0,0.6,20
CCC,2014B,615249,3,82.0,14.1,69
CCC,2014B,615321,1,20.0,0.4,20
CCC,2014B,615437,2,87.0,8.180000000000001,69
CCC,2014B,616334,1,28.0,2.52,31
CCC,2014B,616407,3,93.33333333333333,17.020000000000003,69
CCC,2014B,616831,3,56.666666666666664,10.760000000000002,69
CCC,2014B,617331,1,60.0,1.2,20
CCC,2014B,617348,3,87.66666666666667,15.629999999999999,69
CCC,2014B,617355,3,87.33333333333333,16.68,69
CCC,2014B,617365,2,96.0,15.360000000000001,69
CCC,2014B,617416,3,63.0,12.67,69
CCC,2014B,617781,3,60.0,11.84,69
CCC,2014B,617942,2,55.0,4.2,69
CCC,2014B,618002,1,50.0,1.0,20
CCC,2014B,618096,2,96.5,8.510000000000002,69
CCC,2014B,618129,3,55.0,11.71,69
CCC,2014B,618279,2,17.0,1.6600000000000001,47
CCC,2014B,618571,3,75.33333333333333,13.26,69
CCC,2014B,618606,1,60.0,1.2,20
CCC,2014B,618665,3,34.333333333333336,5.43,69
CCC,2014B,618679,3,78.33333333333333,14.55,69
CCC,2014B,618824,3,89.66666666666667,16.67,69
CCC,2014B,618861,1,80.0,1.6,20
CCC,2014B,619006,2,3.0,0.54,40
CCC,2014B,619014,3,93.33333333333333,17.6,69
CCC,2014B,619303,3,95.33333333333333,16.86,69
CCC,2014B,619447,2,100.0,9.0,69
CCC,2014B,619870,2,100.0,9.0,69
CCC,2014B,620148,2,55.0,5.2,69
CCC,2014B,620215,1,0.0,0.0,20
CCC,2014B,620266,2,18.0,3.2399999999999998,31
CCC,2014B,620368,3,98.66666666666667,17.64,69
CCC,2014B,620369,3,78.66666666666667,14.82,69
CCC,2014B,620485,2,62.0,5.680000000000001,69
CCC,2014B,620646,3,84.33333333333333,15.23,69
CCC,2014B,620876,3,68.0,11.86,69
CCC,2014B,620897,3,93.33333333333333,17.6,69
CCC,2014B,620918,1,20.0,0.4,20
CCC,2014B,620974,3,67.66666666666667,11.91,69
CCC,2014B,620977,3,50.0,10.16,69
CCC,2014B,621655,1,40.0,0.8,20
CCC,2014B,621656,3,82.66666666666667,16.12,69
CCC,2014B,621807,1,20.0,0.4,20
CCC,2014B,622215,2,38.5,4.390000000000001,69
CCC,2014B,622302,3,89.33333333333333,16.64,69
CCC,2014B,622368,3,61.666666666666664,11.97,69
CCC,2014B,622386,2,79.0,7.0600000000000005,69
CCC,2014B,622652,3,98.66666666666667,17.68,69
CCC,2014B,622753,1,50.0,1.0,20
CCC,2014B,622773,3,93.33333333333333,16.9,69
CCC,2014B,622787,2,97.0,8.580000000000002,69
CCC,2014B,622804,1,40.0,0.8,20
CCC,2014B,622948,3,83.33333333333333,15.3,69
CCC,2014B,623052,3,98.66666666666667,17.64,69
CCC,2014B,623250,3,69.66666666666667,13.85,69
CCC,2014B,623290,3,71.33333333333333,14.2,69
CCC,2014B,623347,3,92.0,16.740000000000002,69
CCC,2014B,623421,3,94.66666666666667,16.68,69
CCC,2014B,623562,3,87.33333333333333,16.8,69
CCC,2014B,623605,3,61.666666666666664,10.950000000000001,69
CCC,2014B,623609,1,0.0,0.0,20
CCC,2014B,623667,3,70.66666666666667,13.16,69
CCC,2014B,623707,2,83.0,10.040000000000001,31
CCC,2014B,623732,3,96.66666666666667,17.8,69
CCC,2014B,623780,2,82.0,7.980000000000001,69
CCC,2014B,623797,2,63.0,5.82,69
CCC,2014B,624039,1,20.0,0.4,20
CCC,2014B,624060,2,100.0,9.0,69
CCC,2014B,624126,1,60.0,1.2,20
CCC,2014B,624127,2,77.5,6.850000000000001,69
CCC,2014B,624134,3,82.0,14.78,69
CCC,2014B,624164,3,89.66666666666667,16.05,69
CCC,2014B,624441,3,89.0,15.99,69
CCC,2014B,624445,2,82.0,7.980000000000001,69
CCC,2014B,624483,3,98.66666666666667,17.64,69
CCC,2014B,624591,2,61.0,7.4799999999999995,32
CCC,2014B,624782,3,64.66666666666667,11.74,69
CCC,2014B,624810,2,80.5,13.030000000000001,69
CCC,2014B,624875,2,95.0,8.8,69
CCC,2014B,624970,2,71.0,7.44,69
CCC,2014B,625014,2,94.0,8.66,69
CCC,2014B,625028,3,93.66666666666667,17.130000000000003,69
CCC,2014B,625077,3,71.0,13.51,69
CCC,2014B,625078,2,90.0,8.600000000000001,69
CCC,2014B,625108,2,87.0,8.180000000000001,69
CCC,2014B,625128,1,10.0,0.2,20
CCC,2014B,625207,1,10.0,0.2,20
CCC,2014B,625330,3,95.33333333333333,17.44,69
CCC,2014B,625423,2,66.0,5.740000000000001,69
CCC,2014B,625453,2,76.0,8.78,32
CCC,2014B,625476,3,73.0,13.27,69
CCC,2014B,625517,1,30.0,0.6,20
CCC,2014B,625527,3,70.33333333333333,13.05,69
CCC,2014B,625552,3,60.333333333333336,12.85,69
CCC,2014B,625574,2,100.0,9.0,69
CCC,2014B,625614,3,15.0,2.39,69
CCC,2014B,625684,2,97.0,8.580000000000002,69
CCC,2014B,625714,3,71.33333333333333,12.100000000000001,69
CCC,2014B,625740,3,70.66666666666667,12.08,69
CCC,2014B,625745,3,82.0,15.280000000000001,69
CCC,2014B,625782,3,73.66666666666667,13.79,69
CCC,2014B,625790,2,3.0,0.54,33
CCC,2014B,625822,2,97.0,8.580000000000002,69
CCC,2014B,625838,3,95.33333333333333,16.78,69
CCC,2014B,625953,3,66.33333333333333,13.73,69
CCC,2014B,625975,2,37.0,3.8600000000000003,46
CCC,2014B,626183,2,77.0,12.58,69
CCC,2014B,626252,2,100.0,9.0,69
CCC,2014B,626417,2,78.0,9.139999999999999,31
CCC,2014B,626501,2,78.5,7.490000000000001,69
CCC,2014B,626516,1,0.0,0.0,20
CCC,2014B,626614,3,88.33333333333333,16.47,69
CCC,2014B,626714,3,83.66666666666667,15.17,69
CCC,2014B,626763,2,92.0,8.38,69
CCC,2014B,626857,3,72.0,12.4,69
CCC,2014B,626862,2,94.0,8.66,69
CCC,2014B,626877,3,65.0,13.45,69
CCC,2014B,626906,1,60.0,1.2,20
CCC,2014B,626998,3,84.0,16.48,69
CCC,2014B,627066,3,47.333333333333336,8.36,69
CCC,2014B,627136,3,92.33333333333333,16.77,69
CCC,2014B,627168,2,70.0,8.399999999999999,31
CCC,2014B,627253,3,94.66666666666667,17.3,69
CCC,2014B,627343,3,98.0,17.46,69
CCC,2014B,627348,2,73.0,6.720000000000001,69
CCC,2014B,627374,2,63.0,6.82,69
CCC,2014B,627386,2,47.0,4.58,69
CCC,2014B,627387,3,53.666666666666664,10.35,69
CCC,2014B,627399,3,75.33333333333333,13.72,69
CCC,2014B,627435,1,30.0,0.6,20
CCC,2014B,627500,2,20.0,0.8,32
CCC,2014B,627520,2,4.0,0.72,32
CCC,2014B,627635,1,20.0,0.4,20
CCC,2014B,627691,3,85.0,15.73,69
CCC,2014B,627711,3,89.66666666666667,16.67,69
CCC,2014B,627747,2,84.5,7.83,69
CCC,2014B,627750,2,80.0,9.5,33
CCC,2014B,627784,3,74.66666666666667,13.74,69
CCC,2014B,627907,1,30.0,0.6,20
CCC,2014B,627933,2,81.0,9.68,32
CCC,2014B,627947,1,80.0,1.6,20
CCC,2014B,628029,3,88.66666666666667,15.540000000000001,69
CCC,2014B,628086,3,89.66666666666667,16.75,69
CCC,2014B,628090,3,56.333333333333336,10.25,69
CCC,2014B,628122,1,80.0,1.6,20
CCC,2014B,628157,3,93.66666666666667,17.05,69
CCC,2014B,628214,1,30.0,0.6,20
CCC,2014B,628293,3,75.0,14.55,69
CCC,2014B,628366,1,40.0,0.8,20
CCC,2014B,628383,3,93.0,16.37,69
CCC,2014B,628506,3,87.0,15.57,69
CCC,2014B,628527,3,72.0,13.06,69
CCC,2014B,628565,3,68.66666666666667,12.780000000000001,69
CCC,2014B,628575,3,58.333333333333336,11.030000000000001,69
CCC,2014B,628663,3,85.66666666666667,15.05,69
CCC,2014B,628771,3,83.66666666666667,15.95,69
CCC,2014B,629081,2,88.5,14.190000000000001,69
CCC,2014B,629164,3,93.33333333333333,17.020000000000003,69
CCC,2014B,629270,1,48.0,4.32,43
CCC,2014B,629342,3,65.33333333333333,12.54,69
CCC,2014B,629500,1,,0.0,40
CCC,2014B,629560,1,70.0,1.4000000000000001,20
CCC,2014B,629628,1,0.0,0.0,20
CCC,2014B,629654,3,77.33333333333333,14.260000000000002,69
CCC,2014B,629694,1,50.0,1.0,20
CCC,2014B,629696,3,94.0,16.54,69
CCC,2014B,629710,3,88.66666666666667,17.040000000000003,69
CCC,2014B,629766,3,91.66666666666667,16.67,69
CCC,2014B,629773,2,80.0,9.5,31
CCC,2014B,629798,3,74.33333333333333,13.27,69
CCC,2014B,629862,3,85.66666666666667,16.450000000000003,69
CCC,2014B,629890,3,85.33333333333333,15.02,69
CCC,2014B,629936,3,80.33333333333333,13.39,69
CCC,2014B,630005,1,60.0,5.3999999999999995,41
CCC,2014B,630012,2,93.5,8.590000000000002,69
CCC,2014B,630047,2,67.0,6.380000000000001,69
CCC,2014B,630086,3,75.66666666666667,14.11,69
CCC,2014B,630152,2,52.0,7.26,31
CCC,2014B,630157,3,87.33333333333333,15.68,69
CCC,2014B,630178,3,52.0,9.780000000000001,69
CCC,2014B,630200,3,39.333333333333336,6.44,69
CCC,2014B,630211,3,72.66666666666667,13.780000000000001,69
CCC,2014B,630449,2,79.0,12.780000000000001,69
CCC,2014B,630471,1,60.0,1.2,20
CCC,2014B,630540,3,31.333333333333332,5.8,69
CCC,2014B,630573,2,55.0,5.7,32
CCC,2014B,630585,3,43.666666666666664,8.25,69
CCC,2014B,630606,3,63.333333333333336,12.36,69
CCC,2014B,630613,3,81.33333333333333,14.8,69
CCC,2014B,630635,3,77.0,13.89,69
CCC,2014B,630657,1,30.0,0.6,20
CCC,2014B,630730,3,67.66666666666667,14.01,69
CCC,2014B,630825,1,0.0,0.0,20
CCC,2014B,630888,2,63.0,7.84,30
CCC,2014B,630896,3,96.66666666666667,17.8,69
CCC,2014B,630912,3,52.333333333333336,10.850000000000001,69
CCC,2014B,631044,3,98.66666666666667,17.68,69
CCC,2014B,631075,3,65.66666666666667,11.77,69
CCC,2014B,631122,3,98.66666666666667,17.64,69
CCC,2014B,631216,3,37.0,7.03,69
CCC,2014B,631300,1,0.0,0.0,20
CCC,2014B,631334,3,93.66666666666667,16.55,69
CCC,2014B,631453,3,45.333333333333336,9.92,69
CCC,2014B,631455,3,92.0,17.240000000000002,69
CCC,2014B,631473,3,96.66666666666667,17.18,69
CCC,2014B,631583,3,75.66666666666667,13.21,69
CCC,2014B,631655,3,71.66666666666667,13.61,69
CCC,2014B,631699,3,98.66666666666667,17.64,69
CCC,2014B,631715,2,100.0,9.0,69
CCC,2014B,631772,3,94.66666666666667,16.560000000000002,69
CCC,2014B,631850,3,97.33333333333333,17.400000000000002,69
CCC,2014B,631925,2,63.0,7.84,32
CCC,2014B,631929,1,70.0,1.4000000000000001,20
CCC,2014B,631981,3,67.66666666666667,12.47,69
CCC,2014B,632017,3,90.66666666666667,16.92,69
CCC,2014B,632037,1,20.0,0.4,20
CCC,2014B,632074,3,93.33333333333333,17.020000000000003,69
CCC,2014B,632107,2,82.0,6.98,69
CCC,2014B,632111,3,69.33333333333333,13.120000000000001,69
CCC,2014B,632133,3,79.66666666666667,13.71,69
CCC,2014B,632134,1,60.0,1.2,20
CCC,2014B,632135,2,85.5,7.470000000000001,69
CCC,2014B,632190,2,53.5,4.99,69
CCC,2014B,632242,2,58.5,9.350000000000001,69
CCC,2014B,632312,2,57.0,6.76,33
CCC,2014B,632313,3,94.66666666666667,17.380000000000003,69
CCC,2014B,632459,3,67.33333333333333,11.920000000000002,69
CCC,2014B,632506,2,77.0,7.780000000000001,69
CCC,2014B,632546,3,85.0,14.57,69
CCC,2014B,632554,2,72.0,7.580000000000001,69
CCC,2014B,632571,2,96.0,15.360000000000001,69
CCC,2014B,632597,3,75.66666666666667,12.510000000000002,69
CCC,2014B,632641,1,0.0,0.0,20
CCC,2014B,632691,3,57.0,10.09,69
CCC,2014B,632836,3,96.66666666666667,17.14,69
CCC,2014B,632856,3,27.666666666666668,4.550000000000001,69
CCC,2014B,632900,2,90.0,8.600000000000001,69
CCC,2014B,633071,2,75.0,8.6,30
CCC,2014B,633112,2,100.0,9.0,69
CCC,2014B,633178,2,79.5,7.630000000000001,69
CCC,2014B,633243,1,20.0,0.4,20
CCC,2014B,633250,3,83.0,15.190000000000001,69
CCC,2014B,633256,3,46.333333333333336,7.69,69
CCC,2014B,633270,3,93.33333333333333,16.48,69
CCC,2014B,633281,2,84.0,8.26,69
CCC,2014B,633310,3,55.0,9.59,69
CCC,2014B,633341,2,26.0,1.8800000000000001,32
CCC,2014B,633384,3,48.666666666666664,10.96,69
CCC,2014B,633395,1,40.0,0.8,20
CCC,2014B,633432,2,23.0,3.44,32
CCC,2014B,633447,3,99.33333333333333,17.82,69
CCC,2014B,633455,1,20.0,0.4,20
CCC,2014B,633460,2,13.0,1.64,32
CCC,2014B,633493,3,100.0,18.0,69
CCC,2014B,633637,1,60.0,1.2,20
CCC,2014B,633679,2,67.0,7.380000000000001,69
CCC,2014B,633695,3,100.0,18.0,69
CCC,2014B,633716,1,60.0,1.2,20
CCC,2014B,633722,3,100.0,18.0,69
CCC,2014B,633857,3,96.66666666666667,17.18,69
CCC,2014B,633913,1,90.0,1.8,20
CCC,2014B,633942,2,83.0,8.120000000000001,69
CCC,2014B,633998,2,76.5,7.210000000000001,69
CCC,2014B,634040,3,53.333333333333336,10.98,69
CCC,2014B,634128,2,82.0,9.86,20
CCC,2014B,634157,3,95.33333333333333,17.48,69
CCC,2014B,634167,2,95.0,8.8,69
CCC,2014B,634176,1,30.0,0.6,20
CCC,2014B,634216,3,100.0,18.0,69
CCC,2014B,634217,3,96.66666666666667,17.14,69
CCC,2014B,634241,3,82.0,15.52,69
CCC,2014B,634279,1,40.0,0.8,20
CCC,2014B,634349,3,75.0,13.27,69
CCC,2014B,634414,3,65.33333333333333,11.260000000000002,69
CCC,2014B,634433,2,54.5,5.130000000000001,69
CCC,2014B,634500,2,94.0,8.66,69
CCC,2014B,634507,3,86.33333333333333,15.35,69
CCC,2014B,634512,3,92.66666666666667,16.880000000000003,69
CCC,2014B,634523,1,40.0,0.8,20
CCC,2014B,634570,2,92.0,8.38,69
CCC,2014B,634578,3,88.66666666666667,16.380000000000003,69
CCC,2014B,634589,3,84.0,15.780000000000001,69
CCC,2014B,634618,3,93.33333333333333,16.48,69
CCC,2014B,634649,2,72.0,8.06,31
CCC,2014B,634671,2,56.5,6.41,69
CCC,2014B,634737,1,20.0,0.4,20
CCC,2014B,634744,2,57.0,5.36,32
CCC,2014B,634816,3,83.0,16.35,69
CCC,2014B,634853,3,55.0,10.79,69
CCC,2014B,634862,3,90.33333333333333,16.23,69
CCC,2014B,634878,3,85.66666666666667,15.21,69
CCC,2014B,635034,3,57.666666666666664,10.73,69
CCC,2014B,635041,1,70.0,1.4000000000000001,20
CCC,2014B,635043,3,91.33333333333333,17.18,69
CCC,2014B,635109,3,63.333333333333336,12.82,69
CCC,2014B,635416,2,82.0,7.980000000000001,69
CCC,2014B,635515,3,90.33333333333333,16.39,69
CCC,2014B,856294,1,20.0,0.4,20
CCC,2014B,917586,3,94.0,17.08,69
CCC,2014B,925553,2,73.5,7.290000000000001,69
CCC,2014B,949548,3,75.0,13.690000000000001,69
CCC,2014B,984619,3,77.33333333333333,13.88,69
CCC,2014B,992544,2,95.0,8.8,69
CCC,2014B,1038161,3,84.33333333333333,16.09,69
CCC,2014B,1057883,2,52.5,4.8500000000000005,69
CCC,2014B,1073766,3,90.0,17.400000000000002,69
CCC,2014B,1087710,2,79.5,7.130000000000001,69
CCC,2014B,1095916,3,87.0,16.19,69
CCC,2014B,1100639,2,76.5,6.710000000000001,69
CCC,2014B,1106724,1,40.0,0.8,20
CCC,2014B,1115623,2,69.5,7.23,69
CCC,2014B,1187586,3,94.66666666666667,17.259999999999998,69
CCC,2014B,1268772,3,70.66666666666667,12.740000000000002,69
CCC,2014B,1270832,2,84.0,8.26,69
CCC,2014B,1307784,1,50.0,1.0,20
CCC,2014B,1311171,3,88.0,16.86,69
CCC,2014B,1416784,3,96.33333333333333,17.11,69
CCC,2014B,1440467,3,98.66666666666667,17.68,69
CCC,2014B,1442991,3,69.66666666666667,14.01,69
CCC,2014B,1468838,2,47.0,6.359999999999999,44
CCC,2014B,1470291,2,65.0,8.2,37
CCC,2014B,1474869,3,95.33333333333333,16.86,69
CCC,2014B,1493739,2,87.0,7.680000000000001,69
CCC,2014B,1534494,3,84.33333333333333,15.51,69
CCC,2014B,1551895,1,50.0,1.0,20
CCC,2014B,1560205,1,40.0,0.8,20
CCC,2014B,1561431,2,30.5,3.27,69
CCC,2014B,1568828,2,95.0,8.8,69
CCC,2014B,1591013,1,40.0,0.8,20
CCC,2014B,1632487,3,81.0,14.889999999999999,69
CCC,2014B,1644328,1,40.0,0.8,20
CCC,2014B,1668504,1,70.0,1.4000000000000001,20
CCC,2014B,1671811,3,74.0,13.600000000000001,69
CCC,2014B,1673876,1,70.0,1.4000000000000001,20
CCC,2014B,1678014,1,40.0,0.8,20
CCC,2014B,1678800,3,92.66666666666667,16.84,69
CCC,2014B,1691815,2,63.0,5.04,32
CCC,2014B,1694780,3,91.0,17.11,69
CCC,2014B,1715237,2,86.0,8.040000000000001,69
CCC,2014B,1739026,3,58.333333333333336,10.77,69
